Capitulo;Nivel;Codigo;Descripcion
37;SUBPARTIDA;37025;"PELÍCULAS FOTOGRÁFICAS EN ROLLOS, SENSIBILIZADAS, IMPRESIONAR, EXCEPTO LAS DE PAPEL, CARTÓN O TEXTILES; PELÍCULAS FOTOGRÁFICAS AUTORREVELABLES EN ROLLOS, SENSIBILIZADAS, SIN IMPRESIONAR. > Las demás > - Las demás películas para fotografía en colores (policroma)"
37;SUBPARTIDA;3702.52.00.00;"PELÍCULAS FOTOGRÁFICAS EN ROLLOS, SENSIBILIZADAS, IMPRESIONAR, EXCEPTO LAS DE PAPEL, CARTÓN O TEXTILES; PELÍCULAS FOTOGRÁFICAS AUTORREVELABLES EN ROLLOS, SENSIBILIZADAS, SIN IMPRESIONAR. > - - De anchura inferior o igual a 16 mm"
37;SUBPARTIDA;3702.53.00.00;"PELÍCULAS FOTOGRÁFICAS EN ROLLOS, SENSIBILIZADAS, IMPRESIONAR, EXCEPTO LAS DE PAPEL, CARTÓN O TEXTILES; PELÍCULAS FOTOGRÁFICAS AUTORREVELABLES EN ROLLOS, SENSIBILIZADAS, SIN IMPRESIONAR. > - - De anchura superior a 16mm pero inferior o igual a 35mm y longitud inferior o igual a 30 m, para diapositivas 2 m²"
37;SUBPARTIDA;3702.54;"PELÍCULAS FOTOGRÁFICAS EN ROLLOS, SENSIBILIZADAS, IMPRESIONAR, EXCEPTO LAS DE PAPEL, CARTÓN O TEXTILES; PELÍCULAS FOTOGRÁFICAS AUTORREVELABLES EN ROLLOS, SENSIBILIZADAS, SIN IMPRESIONAR. > - - De anchura superior a 16mm pero inferior o igual a 35mm y longitud inferior o igual a 30 m, excepto para diapositivas:"
37;SUBPARTIDA;3702541;"PELÍCULAS FOTOGRÁFICAS EN ROLLOS, SENSIBILIZADAS, IMPRESIONAR, EXCEPTO LAS DE PAPEL, CARTÓN O TEXTILES; PELÍCULAS FOTOGRÁFICAS AUTORREVELABLES EN ROLLOS, SENSIBILIZADAS, SIN IMPRESIONAR. > - - - De 35 mm de anchura:"
37;SUBPARTIDA;3702.54.11.00;"PELÍCULAS FOTOGRÁFICAS EN ROLLOS, SENSIBILIZADAS, IMPRESIONAR, EXCEPTO LAS DE PAPEL, CARTÓN O TEXTILES; PELÍCULAS FOTOGRÁFICAS AUTORREVELABLES EN ROLLOS, SENSIBILIZADAS, SIN IMPRESIONAR. > - - - - En cargadores («filmpacks»)"
37;SUBPARTIDA;3702.54.12.00;"PELÍCULAS FOTOGRÁFICAS EN ROLLOS, SENSIBILIZADAS, IMPRESIONAR, EXCEPTO LAS DE PAPEL, CARTÓN O TEXTILES; PELÍCULAS FOTOGRÁFICAS AUTORREVELABLES EN ROLLOS, SENSIBILIZADAS, SIN IMPRESIONAR. > - - - - De12exposiciones(0,5mdelongitud), de24exposiciones(1,0mde longitud) o de 36 exposiciones (1,5 m de longitud) 10 m²"
37;SUBPARTIDA;3702.54.19.00;"PELÍCULAS FOTOGRÁFICAS EN ROLLOS, SENSIBILIZADAS, IMPRESIONAR, EXCEPTO LAS DE PAPEL, CARTÓN O TEXTILES; PELÍCULAS FOTOGRÁFICAS AUTORREVELABLES EN ROLLOS, SENSIBILIZADAS, SIN IMPRESIONAR. > - - - - Las demás"
37;SUBPARTIDA;3702549;"PELÍCULAS FOTOGRÁFICAS EN ROLLOS, SENSIBILIZADAS, IMPRESIONAR, EXCEPTO LAS DE PAPEL, CARTÓN O TEXTILES; PELÍCULAS FOTOGRÁFICAS AUTORREVELABLES EN ROLLOS, SENSIBILIZADAS, SIN IMPRESIONAR. > - - - Las demás:"
37;SUBPARTIDA;3702.54.91.00;"PELÍCULAS FOTOGRÁFICAS EN ROLLOS, SENSIBILIZADAS, IMPRESIONAR, EXCEPTO LAS DE PAPEL, CARTÓN O TEXTILES; PELÍCULAS FOTOGRÁFICAS AUTORREVELABLES EN ROLLOS, SENSIBILIZADAS, SIN IMPRESIONAR. > - - - - En cargadores («filmpacks»)"
37;SUBPARTIDA;3702.54.99.00;"PELÍCULAS FOTOGRÁFICAS EN ROLLOS, SENSIBILIZADAS, IMPRESIONAR, EXCEPTO LAS DE PAPEL, CARTÓN O TEXTILES; PELÍCULAS FOTOGRÁFICAS AUTORREVELABLES EN ROLLOS, SENSIBILIZADAS, SIN IMPRESIONAR. > - - - - Las demás"
37;SUBPARTIDA;3702.55;"PELÍCULAS FOTOGRÁFICAS EN ROLLOS, SENSIBILIZADAS, IMPRESIONAR, EXCEPTO LAS DE PAPEL, CARTÓN O TEXTILES; PELÍCULAS FOTOGRÁFICAS AUTORREVELABLES EN ROLLOS, SENSIBILIZADAS, SIN IMPRESIONAR. > - - De anchurasuperiora 16mmpero inferior o igual a 35mm y longitud superior a 30 m:"
37;SUBPARTIDA;3702.55.10.00;"PELÍCULAS FOTOGRÁFICAS EN ROLLOS, SENSIBILIZADAS, IMPRESIONAR, EXCEPTO LAS DE PAPEL, CARTÓN O TEXTILES; PELÍCULAS FOTOGRÁFICAS AUTORREVELABLES EN ROLLOS, SENSIBILIZADAS, SIN IMPRESIONAR. > - - - De 35 mm de anchura"
37;SUBPARTIDA;3702.55.90.00;"PELÍCULAS FOTOGRÁFICAS EN ROLLOS, SENSIBILIZADAS, IMPRESIONAR, EXCEPTO LAS DE PAPEL, CARTÓN O TEXTILES; PELÍCULAS FOTOGRÁFICAS AUTORREVELABLES EN ROLLOS, SENSIBILIZADAS, SIN IMPRESIONAR. > - - - Las demás"
37;SUBPARTIDA;3702.56.00.00;"PELÍCULAS FOTOGRÁFICAS EN ROLLOS, SENSIBILIZADAS, IMPRESIONAR, EXCEPTO LAS DE PAPEL, CARTÓN O TEXTILES; PELÍCULAS FOTOGRÁFICAS AUTORREVELABLES EN ROLLOS, SENSIBILIZADAS, SIN IMPRESIONAR. > - - De anchura superior a 35 mm"
37;SUBPARTIDA;37029;"PELÍCULAS FOTOGRÁFICAS EN ROLLOS, SENSIBILIZADAS, IMPRESIONAR, EXCEPTO LAS DE PAPEL, CARTÓN O TEXTILES; PELÍCULAS FOTOGRÁFICAS AUTORREVELABLES EN ROLLOS, SENSIBILIZADAS, SIN IMPRESIONAR. > De anchura superior a 35 mm > - Las demás"
37;SUBPARTIDA;3702.96.00.00;"PELÍCULAS FOTOGRÁFICAS EN ROLLOS, SENSIBILIZADAS, IMPRESIONAR, EXCEPTO LAS DE PAPEL, CARTÓN O TEXTILES; PELÍCULAS FOTOGRÁFICAS AUTORREVELABLES EN ROLLOS, SENSIBILIZADAS, SIN IMPRESIONAR. > - - De anchura inferior o igual a 35 mm y longitud inferior o igual a 30 m"
37;SUBPARTIDA;3702.97.00.00;"PELÍCULAS FOTOGRÁFICAS EN ROLLOS, SENSIBILIZADAS, IMPRESIONAR, EXCEPTO LAS DE PAPEL, CARTÓN O TEXTILES; PELÍCULAS FOTOGRÁFICAS AUTORREVELABLES EN ROLLOS, SENSIBILIZADAS, SIN IMPRESIONAR. > - - De anchura inferior o igual a 35 mm y longitud superior a 30 m"
37;SUBPARTIDA;3702.98.00.00;"PELÍCULAS FOTOGRÁFICAS EN ROLLOS, SENSIBILIZADAS, IMPRESIONAR, EXCEPTO LAS DE PAPEL, CARTÓN O TEXTILES; PELÍCULAS FOTOGRÁFICAS AUTORREVELABLES EN ROLLOS, SENSIBILIZADAS, SIN IMPRESIONAR. > - - De anchura superior a 35 mm"
37;SUBPARTIDA;3703.10;PAPEL, CARTÓN Y TEXTILES, FOTOGRÁFICOS, SENSIBILIZADOS, IMPRESIONAR. > - En rollos de anchura superior a 610 mm:
37;SUBPARTIDA;3703.10.10.00;PAPEL, CARTÓN Y TEXTILES, FOTOGRÁFICOS, SENSIBILIZADOS, IMPRESIONAR. > - - Para fotografía en colores (policroma)
37;SUBPARTIDA;3703102;PAPEL, CARTÓN Y TEXTILES, FOTOGRÁFICOS, SENSIBILIZADOS, IMPRESIONAR. > - - Para fotografía monocromática:
37;SUBPARTIDA;3703.10.21.00;PAPEL, CARTÓN Y TEXTILES, FOTOGRÁFICOS, SENSIBILIZADOS, IMPRESIONAR. > - - - Papel heliográfico
37;SUBPARTIDA;3703.10.29.00;PAPEL, CARTÓN Y TEXTILES, FOTOGRÁFICOS, SENSIBILIZADOS, IMPRESIONAR. > - - - Los demás
37;SUBPARTIDA;3703.20.00.00;PAPEL, CARTÓN Y TEXTILES, FOTOGRÁFICOS, SENSIBILIZADOS, IMPRESIONAR. > - Los demás, para fotografía en colores (policroma)
37;SUBPARTIDA;3703.90;PAPEL, CARTÓN Y TEXTILES, FOTOGRÁFICOS, SENSIBILIZADOS, IMPRESIONAR. > - Los demás:
37;SUBPARTIDA;3703.90.10.00;PAPEL, CARTÓN Y TEXTILES, FOTOGRÁFICOS, SENSIBILIZADOS, IMPRESIONAR. > - - Papel para fotocomposición
37;SUBPARTIDA;3703.90.90.00;PAPEL, CARTÓN Y TEXTILES, FOTOGRÁFICOS, SENSIBILIZADOS, IMPRESIONAR. > - - Los demás
37;SUBPARTIDA;3704.00.00.00;PAPEL, CARTÓN Y TEXTILES, FOTOGRÁFICOS, SENSIBILIZADOS, IMPRESIONAR. > Los demás > PLACAS, PELÍCULAS, PAPEL, CARTÓN Y TEXTILES, FOTOGRÁFICOS, IMPRESIONADOS PERO SIN REVELAR. 14 m²
37;SUBPARTIDA;3705.00;PAPEL, CARTÓN Y TEXTILES, FOTOGRÁFICOS, SENSIBILIZADOS, IMPRESIONAR. > Los demás > PLACAS Y PELÍCULAS, FOTOGRÁFICAS, IMPRESIONADAS REVELADAS, EXCEPTO LAS CINEMATOGRÁFICAS (FILMES).
37;SUBPARTIDA;3705.00.10.00;PAPEL, CARTÓN Y TEXTILES, FOTOGRÁFICOS, SENSIBILIZADOS, IMPRESIONAR. > - Fotomáscaras sobre vidrio plano, positivas, aptas para la grabación en pastilla de silicio (chips) para fabricación de microestructuras electrónicas 0BIT m²
37;SUBPARTIDA;3705.00.90.00;PAPEL, CARTÓN Y TEXTILES, FOTOGRÁFICOS, SENSIBILIZADOS, IMPRESIONAR. > - Las demás
37;SUBPARTIDA;3706.10.00.00;PELÍCULAS CINEMATOGRÁFICAS (FILMES), IMPRESIONADAS REVELADAS, CON REGISTRO DE SONIDO O SIN ÉL, O CON REGISTRO DE SONIDO SOLAMENTE. > - De anchura superior o igual a 35 mm
37;SUBPARTIDA;3706.90.00.00;PELÍCULAS CINEMATOGRÁFICAS (FILMES), IMPRESIONADAS REVELADAS, CON REGISTRO DE SONIDO O SIN ÉL, O CON REGISTRO DE SONIDO SOLAMENTE. > - Las demás
37;SUBPARTIDA;3707.10.00.00;"PREPARACIONES QUÍMICAS PARA USO FOTOGRÁFICO, EXCEPTO LOS BARNICES, COLAS, ADHESIVOS Y PREPARACIONES SIMILARES; PRODUCTOSSINMEZCLARPARAUSO FOTOGRÁFICO, DOSIFICADOS O ACONDICIONADOS PARA LA VENTA AL POR MENOR LISTOS PARA SU EMPLEO. > - Emulsiones para sensibilizar superficies"
37;SUBPARTIDA;3707.90;"PREPARACIONES QUÍMICAS PARA USO FOTOGRÁFICO, EXCEPTO LOS BARNICES, COLAS, ADHESIVOS Y PREPARACIONES SIMILARES; PRODUCTOSSINMEZCLARPARAUSO FOTOGRÁFICO, DOSIFICADOS O ACONDICIONADOS PARA LA VENTA AL POR MENOR LISTOS PARA SU EMPLEO. > - Los demás:"
37;SUBPARTIDA;3707.90.10.00;"PREPARACIONES QUÍMICAS PARA USO FOTOGRÁFICO, EXCEPTO LOS BARNICES, COLAS, ADHESIVOS Y PREPARACIONES SIMILARES; PRODUCTOSSINMEZCLARPARAUSO FOTOGRÁFICO, DOSIFICADOS O ACONDICIONADOS PARA LA VENTA AL POR MENOR LISTOS PARA SU EMPLEO. > - - Fijadores"
37;SUBPARTIDA;3707902;"PREPARACIONES QUÍMICAS PARA USO FOTOGRÁFICO, EXCEPTO LOS BARNICES, COLAS, ADHESIVOS Y PREPARACIONES SIMILARES; PRODUCTOSSINMEZCLARPARAUSO FOTOGRÁFICO, DOSIFICADOS O ACONDICIONADOS PARA LA VENTA AL POR MENOR LISTOS PARA SU EMPLEO. > - - Reveladores:"
37;SUBPARTIDA;3707.90.21.00;"PREPARACIONES QUÍMICAS PARA USO FOTOGRÁFICO, EXCEPTO LOS BARNICES, COLAS, ADHESIVOS Y PREPARACIONES SIMILARES; PRODUCTOSSINMEZCLARPARAUSO FOTOGRÁFICO, DOSIFICADOS O ACONDICIONADOS PARA LA VENTA AL POR MENOR LISTOS PARA SU EMPLEO. > - - - Abasedenegrodehumoodeuncoloranteyresinastermoplásticas, para reproducción de documentos por sistemas electrostáticos"
37;SUBPARTIDA;3707.90.29.00;"PREPARACIONES QUÍMICAS PARA USO FOTOGRÁFICO, EXCEPTO LOS BARNICES, COLAS, ADHESIVOS Y PREPARACIONES SIMILARES; PRODUCTOSSINMEZCLARPARAUSO FOTOGRÁFICO, DOSIFICADOS O ACONDICIONADOS PARA LA VENTA AL POR MENOR LISTOS PARA SU EMPLEO. > - - - Los demás"
37;SUBPARTIDA;3707.90.30.00;"PREPARACIONES QUÍMICAS PARA USO FOTOGRÁFICO, EXCEPTO LOS BARNICES, COLAS, ADHESIVOS Y PREPARACIONES SIMILARES; PRODUCTOSSINMEZCLARPARAUSO FOTOGRÁFICO, DOSIFICADOS O ACONDICIONADOS PARA LA VENTA AL POR MENOR LISTOS PARA SU EMPLEO. > - - Compuestos diazoicos fotosensibles para la preparación de emulsiones"
37;SUBPARTIDA;3707.90.90.00;"PREPARACIONES QUÍMICAS PARA USO FOTOGRÁFICO, EXCEPTO LOS BARNICES, COLAS, ADHESIVOS Y PREPARACIONES SIMILARES; PRODUCTOSSINMEZCLARPARAUSO FOTOGRÁFICO, DOSIFICADOS O ACONDICIONADOS PARA LA VENTA AL POR MENOR LISTOS PARA SU EMPLEO. > - - Los demás"
38;SUBPARTIDA;3801.10.00.00;"GRAFITO ARTIFICIAL; GRAFITO COLOIDAL O SEMICOLOIDAL; PREPARACIONES A BASE DE GRAFITO U OTROS CARBONOS, EN PASTA, BLOQUES, PLAQUITAS U OTRAS SEMIMANUFACTURAS. > - Grafito artificial"
38;SUBPARTIDA;3801.20;"GRAFITO ARTIFICIAL; GRAFITO COLOIDAL O SEMICOLOIDAL; PREPARACIONES A BASE DE GRAFITO U OTROS CARBONOS, EN PASTA, BLOQUES, PLAQUITAS U OTRAS SEMIMANUFACTURAS. > - Grafito coloidal o semicoloidal:"
38;SUBPARTIDA;3801.20.10.00;"GRAFITO ARTIFICIAL; GRAFITO COLOIDAL O SEMICOLOIDAL; PREPARACIONES A BASE DE GRAFITO U OTROS CARBONOS, EN PASTA, BLOQUES, PLAQUITAS U OTRAS SEMIMANUFACTURAS. > - - Suspensión semicoloidal en aceites minerales"
38;SUBPARTIDA;3801.20.90.00;"GRAFITO ARTIFICIAL; GRAFITO COLOIDAL O SEMICOLOIDAL; PREPARACIONES A BASE DE GRAFITO U OTROS CARBONOS, EN PASTA, BLOQUES, PLAQUITAS U OTRAS SEMIMANUFACTURAS. > - - Los demás"
38;SUBPARTIDA;3801.30;"GRAFITO ARTIFICIAL; GRAFITO COLOIDAL O SEMICOLOIDAL; PREPARACIONES A BASE DE GRAFITO U OTROS CARBONOS, EN PASTA, BLOQUES, PLAQUITAS U OTRAS SEMIMANUFACTURAS. > - Pastas carbonosas para electrodos y pastas similares para el revestimiento interior de hornos:"
38;SUBPARTIDA;3801.30.10.00;"GRAFITO ARTIFICIAL; GRAFITO COLOIDAL O SEMICOLOIDAL; PREPARACIONES A BASE DE GRAFITO U OTROS CARBONOS, EN PASTA, BLOQUES, PLAQUITAS U OTRAS SEMIMANUFACTURAS. > - - Pastas carbonosas para electrodos"
38;SUBPARTIDA;3801.30.90.00;"GRAFITO ARTIFICIAL; GRAFITO COLOIDAL O SEMICOLOIDAL; PREPARACIONES A BASE DE GRAFITO U OTROS CARBONOS, EN PASTA, BLOQUES, PLAQUITAS U OTRAS SEMIMANUFACTURAS. > - - Las demás"
38;SUBPARTIDA;3801.90.00.00;"GRAFITO ARTIFICIAL; GRAFITO COLOIDAL O SEMICOLOIDAL; PREPARACIONES A BASE DE GRAFITO U OTROS CARBONOS, EN PASTA, BLOQUES, PLAQUITAS U OTRAS SEMIMANUFACTURAS. > - Las demás"
38;SUBPARTIDA;3802.10.00.00;"CARBÓN ACTIVADO; MATERIAS MINERALES NATURALES ACTIVADAS; NEGRO DE ORIGEN ANIMAL, INCLUIDO EL AGOTADO. > - Carbón activado"
38;SUBPARTIDA;3802.90;"CARBÓN ACTIVADO; MATERIAS MINERALES NATURALES ACTIVADAS; NEGRO DE ORIGEN ANIMAL, INCLUIDO EL AGOTADO. > - Los demás:"
38;SUBPARTIDA;3802.90.10.00;"CARBÓN ACTIVADO; MATERIAS MINERALES NATURALES ACTIVADAS; NEGRO DE ORIGEN ANIMAL, INCLUIDO EL AGOTADO. > - - Harinas silíceas fósiles"
38;SUBPARTIDA;3802.90.20.00;"CARBÓN ACTIVADO; MATERIAS MINERALES NATURALES ACTIVADAS; NEGRO DE ORIGEN ANIMAL, INCLUIDO EL AGOTADO. > - - Bentonita"
38;SUBPARTIDA;3802.90.30.00;"CARBÓN ACTIVADO; MATERIAS MINERALES NATURALES ACTIVADAS; NEGRO DE ORIGEN ANIMAL, INCLUIDO EL AGOTADO. > - - Atapulgita"
38;SUBPARTIDA;3802.90.40.00;"CARBÓN ACTIVADO; MATERIAS MINERALES NATURALES ACTIVADAS; NEGRO DE ORIGEN ANIMAL, INCLUIDO EL AGOTADO. > - - Otras arcillas y tierras"
38;SUBPARTIDA;3802.90.50.00;"CARBÓN ACTIVADO; MATERIAS MINERALES NATURALES ACTIVADAS; NEGRO DE ORIGEN ANIMAL, INCLUIDO EL AGOTADO. > - - Bauxita"
38;SUBPARTIDA;3802.90.90.00;"CARBÓN ACTIVADO; MATERIAS MINERALES NATURALES ACTIVADAS; NEGRO DE ORIGEN ANIMAL, INCLUIDO EL AGOTADO. > - - Los demás"
38;SUBPARTIDA;3803.00;"CARBÓN ACTIVADO; MATERIAS MINERALES NATURALES ACTIVADAS; NEGRO DE ORIGEN ANIMAL, INCLUIDO EL AGOTADO. > Los demás > «TALL OIL», INCLUSO REFINADO."
38;SUBPARTIDA;3803.00.10.00;"CARBÓN ACTIVADO; MATERIAS MINERALES NATURALES ACTIVADAS; NEGRO DE ORIGEN ANIMAL, INCLUIDO EL AGOTADO. > - En bruto"
38;SUBPARTIDA;3803.00.90.00;"CARBÓN ACTIVADO; MATERIAS MINERALES NATURALES ACTIVADAS; NEGRO DE ORIGEN ANIMAL, INCLUIDO EL AGOTADO. > - Los demás"
38;SUBPARTIDA;3804.00;"CARBÓN ACTIVADO; MATERIAS MINERALES NATURALES ACTIVADAS; NEGRO DE ORIGEN ANIMAL, INCLUIDO EL AGOTADO. > Los demás > LEJÍAS RESIDUALES DE LA FABRICACIÓN DE PASTAS DE CELULOSA, AUNQUE ESTÉN CONCENTRADAS, DESAZUCARADAS O TRATADAS QUÍMICAMENTE, INCLUIDOS LOS LIGNOSULFONATOS, EXCEPTO EL «TALL OIL» DE LA PARTIDA 38.03."
38;SUBPARTIDA;3804001;"CARBÓN ACTIVADO; MATERIAS MINERALES NATURALES ACTIVADAS; NEGRO DE ORIGEN ANIMAL, INCLUIDO EL AGOTADO. > - Lejías residuales de la fabricación de pastas de celulosa:"
38;SUBPARTIDA;3804.00.11.00;"CARBÓN ACTIVADO; MATERIAS MINERALES NATURALES ACTIVADAS; NEGRO DE ORIGEN ANIMAL, INCLUIDO EL AGOTADO. > - - Al sulfito"
38;SUBPARTIDA;3804.00.12.00;"CARBÓN ACTIVADO; MATERIAS MINERALES NATURALES ACTIVADAS; NEGRO DE ORIGEN ANIMAL, INCLUIDO EL AGOTADO. > - - A la sosa o al sulfato"
38;SUBPARTIDA;3804.00.20.00;"CARBÓN ACTIVADO; MATERIAS MINERALES NATURALES ACTIVADAS; NEGRO DE ORIGEN ANIMAL, INCLUIDO EL AGOTADO. > - Lignosulfonatos"
38;SUBPARTIDA;3805.10.00.00;"ESENCIAS DE TREMENTINA, DE MADERA DE PINO O DE PASTA CELULÓSICA AL SULFATO (SULFATO DE TREMENTINA) Y DEMÁS ESENCIAS TERPÉNICAS PROCEDENTES DE LA DESTILACIÓN O DE OTROS TRATAMIENTOS DE LA MADERA DE CONÍFERAS; DIPENTENO EN BRUTO; ESENCIA DE PASTA CELULÓSICA AL BISULFITO(BISULFITO DE TREMENTINA) Y DEMÁS PARACIMENOS EN BRUTO; ACEITE DE PINO CON ALFA-TERPINEOL COMO COMPONENTE PRINCIPAL. > - Esenciasdetrementina, demaderadepinoodepastacelulósicaalsulfato (sulfato de trementina)"
38;SUBPARTIDA;3805.90;"ESENCIAS DE TREMENTINA, DE MADERA DE PINO O DE PASTA CELULÓSICA AL SULFATO (SULFATO DE TREMENTINA) Y DEMÁS ESENCIAS TERPÉNICAS PROCEDENTES DE LA DESTILACIÓN O DE OTROS TRATAMIENTOS DE LA MADERA DE CONÍFERAS; DIPENTENO EN BRUTO; ESENCIA DE PASTA CELULÓSICA AL BISULFITO(BISULFITO DE TREMENTINA) Y DEMÁS PARACIMENOS EN BRUTO; ACEITE DE PINO CON ALFA-TERPINEOL COMO COMPONENTE PRINCIPAL. > - Los demás:"
38;SUBPARTIDA;3805.90.10.00;"ESENCIAS DE TREMENTINA, DE MADERA DE PINO O DE PASTA CELULÓSICA AL SULFATO (SULFATO DE TREMENTINA) Y DEMÁS ESENCIAS TERPÉNICAS PROCEDENTES DE LA DESTILACIÓN O DE OTROS TRATAMIENTOS DE LA MADERA DE CONÍFERAS; DIPENTENO EN BRUTO; ESENCIA DE PASTA CELULÓSICA AL BISULFITO(BISULFITO DE TREMENTINA) Y DEMÁS PARACIMENOS EN BRUTO; ACEITE DE PINO CON ALFA-TERPINEOL COMO COMPONENTE PRINCIPAL. > - - Aceite de pino"
38;SUBPARTIDA;3805.90.90.00;"ESENCIAS DE TREMENTINA, DE MADERA DE PINO O DE PASTA CELULÓSICA AL SULFATO (SULFATO DE TREMENTINA) Y DEMÁS ESENCIAS TERPÉNICAS PROCEDENTES DE LA DESTILACIÓN O DE OTROS TRATAMIENTOS DE LA MADERA DE CONÍFERAS; DIPENTENO EN BRUTO; ESENCIA DE PASTA CELULÓSICA AL BISULFITO(BISULFITO DE TREMENTINA) Y DEMÁS PARACIMENOS EN BRUTO; ACEITE DE PINO CON ALFA-TERPINEOL COMO COMPONENTE PRINCIPAL. > - - Los demás"
38;SUBPARTIDA;3806.10.00.00;"COLOFONIAS Y ÁCIDOS RESÍNICOS, Y SUS DERIVADOS; ESENCIA ACEITES DE COLOFONIA; GOMAS FUNDIDAS. > - Colofonias y ácidos resínicos"
38;SUBPARTIDA;3806.20.00.00;"COLOFONIAS Y ÁCIDOS RESÍNICOS, Y SUS DERIVADOS; ESENCIA ACEITES DE COLOFONIA; GOMAS FUNDIDAS. > - Sales de colofonias, de ácidos resínicos o de derivados de colofonias o ácidos resínicos, excepto las sales de aductos de colofonias 14 kg"
38;SUBPARTIDA;3806.30.00.00;"COLOFONIAS Y ÁCIDOS RESÍNICOS, Y SUS DERIVADOS; ESENCIA ACEITES DE COLOFONIA; GOMAS FUNDIDAS. > - Gomas éster"
38;SUBPARTIDA;3806.90;"COLOFONIAS Y ÁCIDOS RESÍNICOS, Y SUS DERIVADOS; ESENCIA ACEITES DE COLOFONIA; GOMAS FUNDIDAS. > - Los demás:"
38;SUBPARTIDA;3806901;"COLOFONIAS Y ÁCIDOS RESÍNICOS, Y SUS DERIVADOS; ESENCIA ACEITES DE COLOFONIA; GOMAS FUNDIDAS. > - - Los demás derivados de colofonias o de ácidos resínicos:"
38;SUBPARTIDA;3806.90.11.00;"COLOFONIAS Y ÁCIDOS RESÍNICOS, Y SUS DERIVADOS; ESENCIA ACEITES DE COLOFONIA; GOMAS FUNDIDAS. > - - - Colofonias oxidadas, hidrogenadas, desproporcionadas (deshidrogenadas), polimerizadasomodificadasconácidos fumáricoo maleico o con anhídrido maleico"
38;SUBPARTIDA;3806.90.12.00;"COLOFONIAS Y ÁCIDOS RESÍNICOS, Y SUS DERIVADOS; ESENCIA ACEITES DE COLOFONIA; GOMAS FUNDIDAS. > - - - Abietatos de metilo o bencilo; hidroabietato de metilo"
38;SUBPARTIDA;3806.90.19.00;"COLOFONIAS Y ÁCIDOS RESÍNICOS, Y SUS DERIVADOS; ESENCIA ACEITES DE COLOFONIA; GOMAS FUNDIDAS. > - - - Los demás"
38;SUBPARTIDA;3806.90.90.00;"COLOFONIAS Y ÁCIDOS RESÍNICOS, Y SUS DERIVADOS; ESENCIA ACEITES DE COLOFONIA; GOMAS FUNDIDAS. > - - Los demás"
38;SUBPARTIDA;3807.00.00.00;"COLOFONIAS Y ÁCIDOS RESÍNICOS, Y SUS DERIVADOS; ESENCIA ACEITES DE COLOFONIA; GOMAS FUNDIDAS. > Los demás > ALQUITRANES DE MADERA; ACEITES DE ALQUITRÁN DE MADERA; CREOSOTA DE MADERA; METILENO (NAFTA DE MADERA); PEZ VEGETAL; PEZ DE CERVECERÍA Y PREPARACIONES SIMILARES A BASE DE COLOFONIA, DE ÁCIDOS RESÍNICOS O DE PEZ VEGETAL."
38;SUBPARTIDA;38085;INSECTICIDAS, RATICIDAS Y DEMÁS ANTIRROEDORES, FUNGICIDAS, HERBICIDAS, INHIBIDORES DE GERMINACIÓN Y REGULADORES DEL CRECIMIENTO DE LAS PLANTAS, DESINFECTANTES Y PRODUCTOS SIMILARES, PRESENTADOS EN FORMAS O EN ENVASES PARA LA VENTA AL POR MENOR, O COMO PREPARACIONES O ARTÍCULOS TALES COMO CINTAS, MECHAS Y VELAS, AZUFRADAS, Y PAPELES MATAMOSCAS. > - Productos mencionados en la Nota 1 de subpartida de este Capítulo
38;SUBPARTIDA;3808.52.00.00;INSECTICIDAS, RATICIDAS Y DEMÁS ANTIRROEDORES, FUNGICIDAS, HERBICIDAS, INHIBIDORES DE GERMINACIÓN Y REGULADORES DEL CRECIMIENTO DE LAS PLANTAS, DESINFECTANTES Y PRODUCTOS SIMILARES, PRESENTADOS EN FORMAS O EN ENVASES PARA LA VENTA AL POR MENOR, O COMO PREPARACIONES O ARTÍCULOS TALES COMO CINTAS, MECHAS Y VELAS, AZUFRADAS, Y PAPELES MATAMOSCAS. > - - DDT(ISO)(clofenotano(DCI)), acondicionadoen envases con un contenido en peso neto inferior o igual a 300 g
38;SUBPARTIDA;3808.59;INSECTICIDAS, RATICIDAS Y DEMÁS ANTIRROEDORES, FUNGICIDAS, HERBICIDAS, INHIBIDORES DE GERMINACIÓN Y REGULADORES DEL CRECIMIENTO DE LAS PLANTAS, DESINFECTANTES Y PRODUCTOS SIMILARES, PRESENTADOS EN FORMAS O EN ENVASES PARA LA VENTA AL POR MENOR, O COMO PREPARACIONES O ARTÍCULOS TALES COMO CINTAS, MECHAS Y VELAS, AZUFRADAS, Y PAPELES MATAMOSCAS. > - - Los demás:
38;SUBPARTIDA;3808.59.10;INSECTICIDAS, RATICIDAS Y DEMÁS ANTIRROEDORES, FUNGICIDAS, HERBICIDAS, INHIBIDORES DE GERMINACIÓN Y REGULADORES DEL CRECIMIENTO DE LAS PLANTAS, DESINFECTANTES Y PRODUCTOS SIMILARES, PRESENTADOS EN FORMAS O EN ENVASES PARA LA VENTA AL POR MENOR, O COMO PREPARACIONES O ARTÍCULOS TALES COMO CINTAS, MECHAS Y VELAS, AZUFRADAS, Y PAPELES MATAMOSCAS. > - - - Presentados en formas o envases exclusivamente de uso directo aplicaciones domisanitarias:
